Lon Lat HF(mW/m2) Age(Ma) Seds(m)
0.3167 -22.1 38.1824 69.6651658719 100.15
9.8667 -22.4 68.261 114.105666663 891.829
-168.95 -22.467 43.2238 96.3900997792 126.394
41.3 -22.6667 63.3563 137.130192292 2060.85
-157.97 -22.88 65.3496 96.7375723166 131.944
-28.55 -22.8833 29.1424 78.7300773779 108.397
-36.7167 -22.9667 53.2896 111.389339056 642.329
42.1667 -22.95 61.6547 130.793419778 1246.17
-154.7 -23.12 68.3044 85.4635466919 102.992
2.2833 -23.1 57.515 81.0577956932 202.289
-32.1667 -23.1667 57.6657 92.2308812683 1126.02
39.9667 -23.1833 70.1727 138.355755005 2223.54
-171.983 -23.383 55.1511 93.5970771198 65.7453
-31.35 -23.367 55.1763 88.8844507129 939.661
7.1033 -23.4217 2.01766 93.7177358378 211.798
8.4667 -23.3667 152.58 106.002552459 267.436
38.85 -23.3667 64.7707 138.662017595 2224.35
-37.0683 -23.4917 62.7153 112.573752135 729.474
6.4 -23.5167 62.8854 89.182189339 332.907
37.85 -23.5167 70.6317 146.000080988 1578.33
100.7667 -23.4567 46.8245 110.283676707 464.47
-35.195 -23.6417 58.3437 104.454301932 813.836
-26.15 -23.6333 82.3963 67.952482608 98.5324
-173.3667 -23.85 48.16 89.7535493029 78.5639
-33.2 -23.805 25.239 95.9753952246 1220.92
6.05 -23.9 73.0233 86.1064033508 325.086
6.1 -23.9333 32.4586 86.3001929583 328.133
41.3167 -23.9333 40.9974 133.634693433 1428.68
51.1833 -23.9833 70.4161 71.4209724441 124.444
103.8 -24.25 26.1142 122.112778187 121.328
-168.75 -24.517 67.3985 90.6946696249 140.657
4.8333 -24.5667 81.7677 79.8441167341 209.845
103.65 -24.55 44.198 121.910345376 124.175
103.8 -24.6 47.2089 121.384788513 122.099
49.7 -24.6833 170.632 75.8384045647 208.377
1.05 -24.8333 66.6569 67.4044202657 201.928
-174.1117 -24.955 34.1519 87.7841402362 104.305
104.2 -25.05 48.2116 119.341701984 119.059
40.9 -25.1167 52.9729 128.900210266 2183.95
-159.6 -25.22 23.1156 92.9780968628 119.758
3.3333 -25.25 79.4559 77.1414274259 125.997
-30.767 -25.267 34.328 79.8965462103 213.891
36.7833 -25.3333 58.073 140.119301454 1593.23
1.2867 -25.4333 43.4264 67.6965364326 201.843
-174.4667 -25.5333 77.2799 86.244950408 84.21
11.3 -25.5 35.7319 119.441429138 2966.34
99.0667 -25.6833 51.0579 98.7213408889 516.869
101.9333 -25.6833 65.5023 124.075319076 212.547
105.3667 -25.6667 47.2901 114.873696118 163.951
4.1 -25.7667 33.3515 80.6091022102 236.503
53.6833 -25.8 70.31 68.6339176186 90.6389
93.7167 -25.7833 55.2898 75.7778661671 509.721
95.9667 -25.7667 57.3256 94.0753283015 138.289
-169.55 -25.983 66.3104 86.5550065699 108.509
2.6017 -26.165 87.8171 74.3038192306 200.084
4.6833 -26.2 65.2556 86.008780456 447.246
-166.783 -26.433 47.243 86.5884422612 119.246
51.5667 -26.6167 67.3538 73.1691836979 112.175
50.4667 -26.7 76.4471 74.9230095616 125.93
-41.7745 -26.915 61.627 114.178001237 3947.05
-41.747 -26.89 80.2598 114.196748431 3956.41
37 -26.9333 41.1091 135.140462088 1515.53
-41.657 -27.005 49.6993 114.120746485 3791.66
-40.248 -27.09 73.4439 116.718955541 1667.18
5.3167 -27.0667 81.7381 92.0501525428 216.48
6.2 -27.25 101.986 99.3647031784 240.352
48.7667 -27.15 70.0863 76.9809913437 341.165
-157.5 -27.3167 44.1628 88.6535323148 86.3672
-41.977 -27.385 13.7072 113.642488608 3479.82
-43.095 -27.79 63.23 114.374053841 2731.34
-42.247 -27.8183 94.2013 112.019803943 2982.78
-37.083 -27.767 66.9677 98.9944658636 1502.3
1.48 -27.8017 62.5757 69.1418623352 190.393
-42.45 -27.95 70.7946 113.603361875 2649.57
47.4167 -28.0167 60.4845 87.6993408779 577.143
108.6667 -27.9833 53.577 112.730620237 285.938
13.1667 -28.0983 63.5656 126.082728245 3011.09
51.3167 -28.1 100.578 69.5788213838 119.325
-40.648 -28.2267 27.6885 105.828026968 643.044
2.7533 -28.1933 13.232 85.3038473884 405.997
7.6833 -28.2667 48.6592 105.439781589 347.717
34.1667 -28.5033 57.3192 131.569852139 1691.77
-27.6333 -28.6667 35.1675 69.7436911699 99.9294
-46.415 -28.7867 66.6548 115.78255514 5993.41
2.8383 -28.9567 52.7263 86.6585419783 321.291
102.567 -28.95 157.979 114.921334256 506.526
-40.8467 -29.3467 52.5401 105.293335063 1768.78
-37.2667 -29.3 50.096 93.9462258404 532.791
110.7 -29.2667 86.2765 118.315536543 722.688
-160.45 -29.45 48.2083 88.0351407826 101.563
9.5833 -29.5167 62.8843 110.920156682 370.829
37.475 -29.53 45.2047 125.169085616 1385.05
-45.653 -29.59 72.6881 116.348648762 5918.4
1.6167 -29.6333 46.8388 80.9973364899 403.819
10.1383 -29.6317 71.1968 112.558206962 446.917
10.6 -29.6167 70.0008 114.033496548 767.944
111.5 -29.7 77.5937 120.40145874 925.776
46.21685 -29.8 131.78 104.576946474 542.321
-35.5683 -29.9417 37.2701 92.9886115281 828.272
-35.54 -29.9233 78.574 92.9197891768 795.474
-35.5725 -29.9833 38.804 93.005731099 817.297
36.0767 -29.95 43.3787 124.726985546 894.961
-38.9967 -30.1183 45.1124 100.96838514 1192.65
37.7833 -30.1333 44.3081 120.528924121 1454.16
94.4167 -30.0667 35.4417 71.4051278838 868.97
-39.3842 -30.1833 39.6559 101.871648066 1066.38
-39.225 -30.23585 40.8485 101.506416231 1156.13
-38.9733 -30.41 46.1771 100.939425334 1201.35
-38.8333 -30.4417 53.5289 100.624232344 1202.23
2.3 -30.4333 94.252 86.6291820236 309.336
13.4933 -30.43 79.1863 124.196966576 5363.42
40.4467 -30.4317 47.89 104.062396433 1570.39
-39.55 -30.5167 132.466 102.304858333 1056.54
13.2833 -30.5833 64.1725 122.972904059 4189.44
-38.4467 -30.8333 48.9593 97.7474686964 999.867
-38.2017 -30.885 42.2589 97.152193271 739.012
-38.08 -30.9167 52.3681 96.8239281869 646.217
-0.9333 -30.8667 38.19 66.2110270178 101.412
5.433 -30.967 55.721 96.3857268809 317.687
108.35 -30.9833 58.9805 115.871842268 448.817
2.675 -31.115 53.4801 87.480820009 209.307
36.6667 -31.0667 96.6945 120.125138323 1058.05
43.05 -31.0667 30.8024 99.2558826221 653.255
48.0833 -31.2 70.2015 70.2806283721 360.097
1.45 -31.3 51.6639 83.4794316292 293.966
-163.717 -31.383 61.2656 99.4764078762 107.46
1.9667 -31.35 92.5415 85.0980956713 385.599
-40.083 -31.467 55.0305 101.501695289 473.912
-30.8517 -31.5283 48.3275 75.9758162748 602.888
37.6533 -31.535 37.3675 115.857649909 995.125
99.25 -31.533 33.262 70.4823317494 804.725
114.40835 -31.46665 46.4847 129.407373159 1546.05
156.2083 -31.4717 49.3331 65.4313210937 970.339
-30.2667 -31.6333 55.4694 74.3304936427 575.282
2.7833 -31.6167 4.03406 87.5631133999 197.014
35.95 -31.65 35.274 118.826115847 994.47
156.5817 -31.55 57.6263 68.4028113044 955.854
38.1667 -31.7 52.8512 111.72213807 1450.39
-28.98585 -31.79415 89.9249 70.9772389674 452.385
-28.1533 -31.76 53.0467 69.002102144 411.684
0.5733 -31.805 57.6234 79.6263897436 241.451
6.1 -32 46.7551 97.7670974731 399.952
44.9083 -32.1083 74.8384 92.0958106147 593.234
100.3333 -32.1 125.459 67.4231951294 737.231
-43.925 -32.1683 52.1668 109.765797079 2152.49
-0.35 -32.1833 240.594 75.5542139807 324.381
5.6617 -32.16 48.8002 96.2692033604 402.947
34.2667 -32.2333 63.6187 117.528284569 1129.4
112.3 -32.2833 67.5289 126.071851196 1061.93
113.9667 -32.2833 44.5997 129.73579496 1691.28
32.7833 -32.3667 2.20907 119.824172401 2679.92
46.567 -32.433 39.8629 85.6740144381 503.779
-1.3383 -32.5267 99.5545 71.2853277479 330.508
0.7983 -32.5317 123.236 80.3437987831 407.655
6.0833 -32.5 72.1753 97.1749408369 402
9.0167 -32.5 34.5168 106.34356331 387.036
-46.863 -32.57 38.4833 116.687474224 4865.95
11.6833 -32.6167 55.007 115.085353725 988.923
38.0833 -32.6167 51.3466 109.680450236 1212.77
5.5633 -32.7017 57.9569 95.3719876252 403.892
40.2167 -32.7833 69.5568 92.6622119266 893.243
102.75 -32.75 40.0204 84.5016209185 589
2.8417 -32.885 47.4012 87.1118218541 196.56
14.8717 -32.9217 99.9869 124.248070682 4428.79
103.55 -32.9833 54.3871 90.747474596 611.66
111.1833 -33.0167 229.654 125.236346433 940.461
1.4683 -33.09915 19.2067 82.8915224218 244.115
10.2 -33.0583 113.648 109.663371027 612.833
11.9833 -33.25 43.8359 115.545920074 1139.4
29.1833 -33.2167 42.3354 119.784480739 2909.53
-44.55 -33.55 29.6416 107.665583491 3339.19
-165.05 -33.683 67.5291 104.962655788 200.784
-43.482 -33.6517 50.0166 104.221708056 2656.2
152.8467 -33.6833 42.4469 66.076978103 1194.25
-41.373 -33.8183 50.9567 97.3605657856 1458.45
15 -33.75 88.1638 125.01425457 3018
9.2283 -34.01 76.0477 105.476417787 696.207
13.5667 -33.9517 57.332 120.567106737 1626.4
-1.0133 -34.0783 37.1666 74.0347426645 96.9985
0.2083 -34.085 110.625 77.7697459722 324.448
6.9283 -34.0933 50.4503 97.9702457237 220.161
16.17 -34.1267 164.092 121.488774349 4094.34
-3.195 -34.225 67.669 66.2043610747 201.413
1.7267 -34.23 101.884 82.1241597668 196.284
31.4167 -34.4 66.545 119.33144651 1479.57
14.65 -34.5667 52.3295 123.155187909 1803.31
109.317 -34.617 56.1658 123.408183223 577.959
38.2667 -34.6667 63.5915 95.4449123316 1007.15
27.6167 -34.8 80.6981 112.734836605 2977.13
39.7333 -34.75 57.1516 81.6908736285 859.944
-38.912 -34.9467 152.07 86.0718022421 1411.2
4.1583 -34.8517 52.4645 88.4948399313 207.557
-47.153 -34.9533 44.5209 112.931735183 4119.06
-46.7 -35.0667 56.6259 111.323896619 3741.63
29.95 -35.5 59.2052 117.75517416 1974.06
-49.618 -35.695 56.1497 119.504005988 5312.48
13.8667 -35.7667 63.7361 118.479702314 746.025
109.95 -35.817 90.5981 95.5891888475 431.431
-35.517 -35.9383 53.0254 75.9635579449 841.645
27.75 -35.9167 74.8535 112.099636639 1753.96
127.017 -36.117 44.6523 85.9261690287 866.448
15.983 -36.183 133.441 123.258064644 1576.15
18.1533 -36.1617 51.3951 118.7494898 2973.14
110.817 -36.25 39.6968 89.9053593289 417.191
10.2833 -36.2833 35.5536 106.961099567 403.626
3.55 -36.5167 56.6899 84.2990644117 279.984
7.0833 -36.4667 61.5481 95.9668607257 217.771
-34.3333 -36.5667 68.9725 71.1880438857 607.375
121.7 -36.55 38.0387 91.4949915269 1303.56
124.283 -36.633 84.1355 78.7560898543 566.655
-167.05 -36.717 61.2344 111.343861639 99.8959
126.567 -36.667 77.3609 71.1328965392 928.046
131.483 -36.733 50.9956 73.1268933901 1720.98
-49.9167 -36.7833 75.8431 118.612660113 4115.35
120.9 -36.75 151.574 89.7623414993 880.216
23.4 -36.9167 69.6591 97.4137980763 2063.43
25.1167 -36.9833 130.475 102.799522124 678.487
123.3 -36.983 70.2572 72.471119591 381.347
24.1 -37.1167 137.121 99.1513963758 939.487
116.133 -37.2 63.5898 85.7790596591 582.66
118.867 -37.483 74.2365 70.6050187139 928.543
-45.302 -37.8183 33.3713 103.347456632 1849.89
-37.385 -37.84 45.1676 79.3170783417 1084.72
-52.75 -37.92 60.238 128.273646113 5149.12
-47.917 -38.417 27.2695 110.361984224 2250.99
-52.662 -39.0467 60.1423 123.139337292 3445.62
19.15 -38.95 19.5137 123.298312157 734.311
29.9333 -38.9833 68.4343 103.804097241 914.855
152.117 -39.033 84.3889 70.6589501387 1111.06
26.5167 -39.7667 73.5669 101.847239729 887.592
-168.75 -39.85 45.333 116.060609847 198
-53.103 -40.1333 118.403 122.082362187 3008.65
28.9167 -40.4333 55.5496 96.6587478516 690.347
-49.31 -40.4867 1.07856 111.539744975 1971.38
-164.1333 -40.6167 53.4295 100.862695512 202.1
-36.002 -40.9367 52.3654 76.3429810624 1001
-33.305 -41.0367 56.469 68.579233447 917.709
9.717 -41.07 43.2468 97.1814379494 425.899
-52.907 -41.3167 49.3437 119.152689834 1891.89
-54.4333 -41.4833 54.7703 123.903497995 3047.36
30.95 -41.5333 129.267 91.1966275669 419.609
-37.277 -41.9783 97.4517 79.496448552 1032
-34.552 -42.1233 70.342 69.579568392 1005.18
13.5667 -42.25 52.2443 67.5694346431 95.8721
20.13315 -42.18315 33.3739 79.9927497777 250.342
-50.185 -42.9267 150.116 110.543564331 904.433
-36.122 -43.3083 41.1258 73.9557771715 1130.09
-42.75 -43.5117 56.5701 92.2806195017 2914.62
5.217 -43.9 60.0932 79.5710680175 406.543
27.6 -43.85 57.4848 86.9391269684 195.601
-39.935 -43.98 69.955 85.3499276381 2740.82
-46.52 -44.165 51.073 101.010998595 1541.65
162 -44.3467 129.363 69.8504892438 546.916
-40.472 -45.0533 67.3826 85.1771871298 3008.81
25.65 -45.7333 29.1991 82.0047923118 153.358
-177.367 -45.75 57.9097 105.506493694 404.003
-49.683 -46.7717 51.8206 108.404392831 1968.94
52.3367 -46.925 98.9033 70.1313127923 619.509
-57.638 -47.11 35.1992 105.945215639 4026.38
-55.483 -47.15 61.4776 123.700795702 1602.8
52.6967 -47.3117 74.8059 70.3264851068 794.424
52.765 -47.2883 78.0304 70.2463946191 822.418
-35.95 -47.915 72.2054 75.7224694386 670.448
53.6767 -47.9433 61.2894 69.0323245366 784.431
-43.057 -48.005 37.6595 92.4402497237 1073.11
53.69915 -47.95585 63.8642 69.0308542837 776.943
-46.86 -48.24 123.717 102.240308628 1396.55
54.5058 -49.0475 59.2362 67.4820073185 430.138
54.40835 -49.07 60.2811 67.5645741886 438.391
54.5067 -49.065 56.1666 67.4988080577 428.239
71.662 -49.4 58.6111 67.1405098171 2030.64
-29.502 -49.7217 84.6745 66.8487629573 651.472
73.032 -50.2 83.3721 92.8641068008 1586.33
179.8167 -51.1 53.5985 78.457865195 247.347
54 -52.7 65.6297 71.8038406372 202.68
62.55 -53.0333 61.307 92.5225594165 514.746
-177.5917 -53.1333 75.4183 71.4564371887 117.127
-178.1567 -53.2167 67.4946 71.7278866814 154.893
76.9167 -53.2667 56.7454 88.7161992125 730.324
-176.75 -54 74.746 67.9884591103 205
-177.1833 -54.5167 48.5006 66.7536031152 210.258
53.05 -54.483 518.494 75.3171906231 781.988
76.794 -54.8 63.34 96.1820405667 916.038
71.7833 -55.05 66.3519 110.963190615 943.069
-41.1667 -55.65 82.1686 139.866133436 420.35
169.707 -56.135 427.408 76.1679314757 224.778
51.9667 -56.3 14.3728 78.8725702698 579.455
34.1833 -56.5667 232.674 98.9832333498 393.834
168.8833 -57.9667 44.644 69.431199234 300.313
85.854 -59.6 68.2086 122.581928683 903.716
64.81 -59.85 73.4337 117.785309201 2059.65
40.01 -60.93 55.3223 108.946208415 1108.9
80.31 -60.99 126.801 116.759248491 1034.57
80.595 -61.6 53.2704 119.087738354 1177.33
-104.888 -62.0967 61.6661 67.2047362064 222.027
74.24 -62.07 48.2685 122.102627491 1316.68
-101.933 -62.5 60.4718 70.3463696687 513.165
67.59 -62.48 46.1986 123.077776134 3255.24
108 -62.63 75.5613 70.8970437737 2185
75.12 -62.81 55.9184 124.087295019 1999.34
81.05 -63.12 69.3467 123.752629784 949.014
115.995 -63.305 57.0281 84.9604339154 3425.52
103.5 -63.53 77.7078 93.4095961914 2151.43
-97.99 -63.68 56.6776 75.1720614594 646.357
64.31 -63.75 61.9861 127.216010929 3816.92
78.89 -63.8 69.5853 124.86157523 2307.41
-7.4667 -64.9667 42.2742 97.827322061 751.059
40.02 -65.73 52.5543 126.13003379 2510.76
-104.51 -65.91 62.9938 75.5741581719 1048.69
-97.97 -65.99 59.4019 80.33685297 916.896
43.13 -66 50.3032 129.923590561 2514.07
27.55 -66.09 46.8647 139.424727379 2506.06
-33.0667 -66.25 67.5185 75.9504475861 1154.6
24.04 -67.41 72.8413 151.308228912 2090.87
-172.9667 -69.0333 47.2078 77.3097717481 96.6719
-5.28 -69.41 17.6474 155.199948886 1154.96
-5.34 -69.56 13.5269 155.851976708 1229.84
-34.225 -69.895 92.2996 129.836661859 1345.9
-26.05 -69.9833 88.5719 130.969514294 1501.42
-21.5833 -70.65 63.3513 136.472522513 1570.09
